11	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 孟华贞 在 国美 美借 平台 上 有 一笔 784.40 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	待会儿 见 啊 。	0
12	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 丰仓 绣 在 国美 美借 平台 上 有 一笔 840.57 元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	我 跟 你 讲 ， 我要 打个 电话 ， 给 经理 打个 电话 ， 我 ， 呀 。	0
13	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 王孝洲 在 国美 美借 平台 上 有 一笔 961.13 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	没 办法 ， 他 给 我 电话 ， 让 我 了解 的 电话 对 女生 也 有用 。	0
14	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 施剑 在 国美 美借 平台 上 有 一笔 1054.58 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	你们 今天 已经 带 我 打过 了 ， 我 说 我 不 知道 。	0
15	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 江勇杰 在 国美 美借 平台 上 有 一笔 1155.04 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	走 了 多久 了 ？	0
16	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 李德 峰 在 国美 美借 平台 上 有 一笔 817.93 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	我 不 认识 的 ， 你 打个 电话 我 不是 跟 我 啥 关系 ， 跟 我 有 什么 关系 ？	1
17	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 胡雅倩 在 国美 美借 平台 上 有 一笔 258.51 元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	二 ， 八过 ， 也 不 知道 错 了 ， 我 不 认识 这个 人 。	0
18	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 巫资均 在 国美 美借 平台 上 有 一笔 1063.45 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	不好意思 啊 ， 打扰 你 打开 听听 你 打 他 ， 你好 吧 ？ 不要 跟 我 讲个 。	0
19	我 这边 是 平安 普惠 贷款 服务中心 的 ， 针对 全国 有 需要 贷款 的 客户 提供 服务 ， 在 咱们 当地 也 是 有 分公司 的 ， 今天 给 您 来电 是 想 先 做 下 初步 的 了解 ， 后面 会 有 专业 的 贷款 专员 跟 您 联系 ， 全程 协助 您 处理 贷款 的 事宜 。	哦 ， 你 问 我 就 想 代理 ， 该 干嘛 干嘛 。	0
20	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 杨发东 在 国美 美借 平台 上 有 一笔 1252.99 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	人 钓鱼 。	0
21	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	到时候 不 需要 。	1
22	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	那 你 要是 房子 没房 本儿 呢 ？	1
23	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	没带 多少 钱 ？	0
24	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	不用 了 。	1
25	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	抱不动 我 。	0
26	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	我要 你 做 的 哪个 朋友 啊 ？	0
27	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	哦 不用 再 讲 。	1
28	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	你 把 情况 信息 发信号 吗 ？ 我 现在 忙 着 呢 。	1
29	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	我 不 考虑 按揭 啊 。	1
30	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	不要 不要 呀 。	1
31	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	你 是 个 老 北京 儿 ， 你 是 先息 后 本 啊 。	0
32	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	你 是 个 老 北京 儿 ， 你 是 先息 后 本 啊 。	0
33	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	哦 嗯 不 考虑 ， 还是 不去 啊 ？	0
34	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	哦 不用 了 。	1
35	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	你 。	0
36	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	不要 。	1
37	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	要 好 。	0
38	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	轩轩 ， 先 不 考虑 吧 ， 谢谢 。	0
39	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	目录 。	0
40	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	两个 萝卜 尾巴 。	0
41	您 可以 简单 了解 下 么 ？ 我们 现在 有 一款 房产 抵押 贷款 产品 ， 按揭 房 也 可以 办理 ， 可以 随借 随 还 ， 它 是 按天 计息 的 ， 用款 有 利息 ， 不用 就 没有 利息 ， 非常灵活 ， 特别 适合 企业 作为 经营 周转金 来 用 ， 您 要 不要 考虑一下 呢	那 为什么 ， 姑娘 今天 晚上 你 这个 如果说 有事 ， 这个 欠款 了 ， 等 完 了 给 我 打肉 ， 需要 那个 。	0
42	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 曾棚 在 国美 美借 平台 上 有 一笔 991.94 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	每天 还 。	0
43	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 杨志锋 在 国美 美借 平台 上 有 一笔 1050.15 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	俺 对 我 有 一张 。	0
44	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 谢龙 在 国美 美借 平台 上 有 一笔 837.01 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	为 。	0
45	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 胡文 志在 国美 美借 平台 上 有 一笔 603 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	没 听 清楚 ， 再说 一遍 。	1
46	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 白磊 在 国美 美借 平台 上 有 一笔 805.17 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	嗯 我 说 。	0
47	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 代兵 在 国美 美借 平台 上 有 一笔 1216.89 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	嗯 哦 。	1
48	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 赵鸿杰 在 国美 美借 平台 上 有 一笔 1165.35 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	多少 钱 ？	1
49	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 顾文晶 在 国美 美借 平台 上 有 一笔 716.26 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	报警 。	1
50	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 王永伟 在 国美 美借 平台 上 有 一笔 698.50 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	怎么 表示 啊 ？	0
51	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 赵志文 在 国美 美借 平台 上 有 一笔 101.35 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	哦 什么 ？	1
52	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 张杰 在 国美 美借 平台 上 有 一笔 1418.18 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	我 对 我 的 影响 。	0
53	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 余 顺达 在 国美 美借 平台 上 有 一笔 845.39 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	喂喂 你 。	0
54	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 郑琦在 国美 美借 平台 上 有 一笔 311.61 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	已经 找 不到 ， 人 ， 还是 贱 。	0
55	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 林小芳 在 国美 美借 平台 上 有 一笔 769.48 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	哦 好 了 ， 好 了 。	1
56	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 刘彬 在 国美 美借 平台 上 有 一笔 1059.01 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	88885 。	0
57	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 在 国美 美借 平台 上 有 一笔 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	建筑 在 吗 ？	0
58	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 在 国美 美借 平台 上 有 一笔 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	卡 多少 钱 ？	1
59	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 在 国美 美借 平台 上 有 一笔 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	啊 好 的 。	0
60	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 在 国美 美借 平台 上 有 一笔 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	哦 ， 今天 今天 去 玩 。	0
61	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 在 国美 美借 平台 上 有 一笔 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	好 了 ， 你 拿 过 你 的 。	0
62	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 在 国美 美借 平台 上 有 一笔 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	我 不好 。	0
63	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 陈征 在 国美 美借 平台 上 有 一笔 851.20 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	哦 。	1
64	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 丁峰 在 国美 美借 平台 上 有 一笔 799.68 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	除了 。	0
65	一旦 逾期 ， 不仅仅 会 产生 相应 的 逾期 费用 ， 还会 对 您 和 您 朋友 的 征信 造成 不良影响 ， 甚至 影响 你们 的 芝麻 信用 分 ！ 严重 的话 以后 要 买房 买车 甚至 小孩 上学 都 有 影响 的 ， 所以 还是 麻烦 提醒您 朋友 珍惜 信用 ， 保证 良好 的 还款 记录 。	而 这 首歌 是 那么 我 通知 下 他 合适 了 ， 但是 总 不能 影响 我 的 兴趣 。	0
66	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 谢聂鹏 在 国美 美借 平台 上 有 一笔 886.67 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	嗯 啊 。	1
67	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 祖香红 在 国美 美借 平台 上 有 一笔 835.39 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	我 叫 我 女朋友 ， 最近 几年 。	0
68	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 肖雅 在 国美 美借 平台 上 有 一笔 1196.27 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	那 怎么 啦 。	1
69	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 吴 天福 在 国美 美借 平台 上 有 一笔 804.19 元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	我 。	0
70	您 朋友 在 贷款 时 登记 的 紧急 联系人 电话 是 您 这个 号码 。 您 朋友 还款 一旦 逾期 我们 首先 会 联系 他 本人 ， 如果 他 没有 接到 ， 我们 会 按照 工作 流程 ， 联系 他 在 我方 登记 的 紧急 联系人 转告 或者 协助 他 还款 。 您 朋友 逾期 对 他 本人 和 您 这边 都 有 影响 ， 还是 希望 您 积极 配合 下 ， 好 吧 ！	你 觉得 去 找 他 ， 但是 不要 给 我 打电话 吗 ？ 明天 打电话 是 想到 我 还是 威胁 我 呢 ？	1
71	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 王 静静 在 国美 美借 平台 上 有 一笔 769.45 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	原 160 ， 永久 啊 。	0
72	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 周伟建 在 国美 美借 平台 上 有 一笔 887.95 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	什么 歌 呢 ？	0
73	您好 ， 我 这边 是 国美 美借 催收 管理部 的 ， 您 的 朋友 王凤培 在 国美 美借 平台 上 有 一笔 1081.18 元元 的 欠款 已经 逾期 了 ， 如果 他 始终 不 还款 会 被 列入 征信 黑名单 ， 到时候 对 您 的 征信 也 会 有 影响 ， 麻烦 您 转告 一下 ， 好 吧 ？	我 说 一遍 。	0
